,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes
5157,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-6-gdi-hev-klass-dt-141-5p-gasolina-gris-80bc266e-8861-4a44-b4a2-9ac8b6a796f8,Hyundai,KONA,177271.0,https://maps.google.com/?q=Salamanca%2C%2037001%20Salamanca%2C%20ES,141,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,66275,2019,Automático,2993.0,7.9,Gris,Gris,Tracción a las cuatro ruedas,5,8,6,2178.0,Diésel,10
5158,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-6-gdi-hev-klass-dt-141-5p-gasolina-gris-fd3b9e5d-0454-4f6d-9fe5-d012b0890004,Hyundai,KONA,17727.0,https://maps.google.com/?q=TOLEDO%2C%2045001%20TOLEDO%2C%20ES,141,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,66275,2019,Automático,1999.0,5.1,Gris,Gris,Tracción a las cuatro ruedas,5,6,4,1775.0,Diésel,10
5159,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-0-tgdi-maxx-4x2-gasolina-gris-e035e690-6273-4965-a113-f2fbd60c573c,Hyundai,KONA,16775.0,https://maps.google.com/?q=C.%20Arroyo%20Total%C3%A1n%2C%2036%2C%2029730%20Rinc%C3%B3n%20de%20la%20Victoria%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,9194,2021,Manual,1499.0,4.1,Gris,Gris,Tracción delantera,5,5,4,1205.0,Diésel,10
5160,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-7crdi-bd-tecno-4x2-diesel-rojo-53937e93-dec1-4c45-b691-ea74c4fee544,Hyundai,TUCSON,14045.0,https://maps.google.com/?q=CTRA.%20DE%20CAMION%2C%20KM.%20311%2C%2013005%20CIUDAD%20REAL%2C%20ES,114,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,137803,2015,Manual,2143.0,5.7,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,4,1745.0,Diésel,12
5161,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-santa-fe-2-0crdi-gls-diesel-gris-16f2d485-cfd0-44a1-a7ae-b7e32d9a9ea7,Hyundai,SANTA FE,4999.0,https://maps.google.com/?q=CALLE%20DUQUE%20DE%20ALCALA%2034%2C%2041710%20UTRERA%2C%20ES,111,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,187000,2005,Manual,1998.0,5.5,Gris,Gris,Tracción a las cuatro ruedas,5,9,4,1775.0,Diésel,9
5162,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ioniq-1-6-gdi-hev-tecno-dt-141-5p-gasolina-blanco-d7cd33d2-abee-452d-8879-3b18b8db7f74,Hyundai,IONIQ,17273.0,https://maps.google.com/?q=-%2C%2002001%20ALBACETE%2C%20ES,141,Prof.,Sedán,Ocasión,5,España,12,67968,2019,Automático,998.0,4.2,Blanco,Blanco,Tracción delantera,5,6,3,1280.0,Otros,7
5163,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-crdi-klass-4x2-diesel-blanco-8bd3239c-dd77-4494-b481-6e2f11385c53,Hyundai,TUCSON,229901.0,https://maps.google.com/?q=CALLE%20COMERCIO%20S%2FN%20DEL%20POL%C3%8DGONO%20EL%20FLOR%C3%8DO%2C%2018015%20GRANADA%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,16472,2022,Manual,2401.0,12.5,Blanco,Blanco,Tracción a las cuatro ruedas,5,6,4,1705.0,Diésel,5
5164,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ioniq-1-6-gdi-hev-tecno-dt-141-5p-gasolina-blanco-3b53c5f0-6198-4cfb-adab-bb5a6e28ca35,Hyundai,IONIQ,172731.0,https://maps.google.com/?q=CIUDAD%20REAL%2C%2013001%20CIUDAD%20REAL%2C%20ES,141,Prof.,Sedán,Ocasión,5,España,12,67968,2019,Automático,1500.0,5.3,Blanco,Blanco,Tracción delantera,5,6,4,1671.0,Gasolina,7
5165,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ioniq-1-6-gdi-hev-tecno-dt-141-5p-gasolina-blanco-9b49b716-52dc-4b26-97ba-f46dd2d170bc,Hyundai,IONIQ,172731.0,https://maps.google.com/?q=Salamanca%2C%2037001%20Salamanca%2C%20ES,141,Prof.,Sedán,Ocasión,5,España,12,67968,2019,Automático,1997.0,5.3,Blanco,Blanco,Tracción delantera,5,6,4,1671.0,Diésel,7
5166,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-bayon-1-2-mpi-maxx-gasolina-blanco-cbb529c6-b41d-4e12-b452-e22f91f3cd47,Hyundai,BAYON,158931.0,https://maps.google.com/?q=AVDA.%20ORTEGA%20Y%20GASSET%2C%20294%2C%2029002%20M%C3%A1laga%2C%20ES,84,Prof.,SUV/4x4/Pickup,Ocasión,5,España,60,12669,2022,Manual,1368.0,6.8,Blanco,Blanco,Tracción delantera,5,5,4,1065.0,Gasolina,6
5167,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-6-crdi-tecno-red-4x2-115-diesel-gris-12323c6a-df0f-49b1-8e34-0abd1bdb3e4e,Hyundai,KONA,18013.0,https://maps.google.com/?q=C.%20Arroyo%20Total%C3%A1n%2C%2036%2C%2029730%20Rinc%C3%B3n%20de%20la%20Victoria%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,48043,2021,Manual,1368.0,7.9,Gris,Gris,Tracción delantera,5,1,4,1035.0,Eléctrico,6
5168,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-santa-fe-2-2crdi-4x2-tecno-aut-7s-diesel-azul-65cb1046-9580-4371-87a9-d1fe193fd63b,Hyundai,SANTA FE,18500.0,https://maps.google.com/?q=CRTA%20FUENCARRAL-ALCOBENDAS%20KM%201%2C%2028049%20MADRID%2C%20ES,196,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,169632,2015,Automático,1368.0,6.6,Azul,Azul,Tracción delantera,5,5,4,1045.0,Gasolina,10
5169,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-i30-1-6crdi-bd-cruise-110-diesel-blanco-73c23600-82bd-49f0-8a04-2f43c1476d41,Hyundai,i30,7990.0,https://maps.google.com/?q=CALLE%20R%C3%8DO%20DUERO%2C%2053%2C%205004%20%C3%81VILA%2C%20ES,110,Prof.,Coche pequeño,Ocasión,5,España,12,196839,2015,Manual,3982.0,9.9,Blanco,Blanco,Tracción trasera,5,8,8,1770.0,Gasolina,9
5170,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-todoterreno-1-6-tgdi-110kw-maxx-150-5p-gasolina-30342710-1edd-4cbc-bf81-063377c4a84d,Hyundai,TUCSON,24500.0,https://maps.google.com/?q=Calle%20Sta.%20Leticia%2C%20N%C2%BA%201%2C%2030310%20CARTAGENA%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,10099,2022,Manual,4999.0,12.8,POLAR WHITE,POLAR WHITE,Tracción a las cuatro ruedas,5,8,8,1883.0,Gasolina,3
5171,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-7crdi-bd-essence-4x2-diesel-negro-0e82b9e4-b35f-4d66-9f6f-b1082314e10d,Hyundai,TUCSON,209001.0,https://maps.google.com/?q=GAZTELUBIDE%2C%201%2C%2048940%20LEIOA%2C%20ES,114,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,52364,2018,Manual,1997.0,5.3,Negro,Phantom Black (mica),Tracción a las cuatro ruedas,5,9,4,1948.0,Diésel,6
5172,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-110kw-maxx-150-5p-gasolina-rojo-822ed576-94f3-4e9b-afbc-a779a3cffd92,Hyundai,TUCSON,229001.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,19700,2022,Manual,2993.0,6.4,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,6,1959.0,Diésel,3
5173,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-todoterreno-1-6-tgdi-phev-195kw-style-auto-4wd-265-electrico-062845cc-c8f5-4390-bab7-52255a311722,Hyundai,TUCSON,39300.0,https://maps.google.com/?q=Calle%20Sta.%20Leticia%2C%20N%C2%BA%201%2C%2030310%20CARTAGENA%2C%20ES,265,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,21341,2021,Automático,2996.0,6.4,SILKY BRONZE,SILKY BRONZE,Tracción a las cuatro ruedas,5,8,6,1709.0,Diésel,11
5174,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-maxx-4x2-gasolina-amarillo-db2a94fa-df10-4de2-8b3f-39d5f4637bef,Hyundai,TUCSON,232901.0,https://maps.google.com/?q=AVDA.%20DE%20LUGO%2C%2099%2C%2036004%20PONTEVEDRA%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,54886,2022,Manual,4999.0,6.4,Amarillo,Bronce,Tracción a las cuatro ruedas,5,8,8,2546.0,Gasolina,2
5175,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ioniq-hev-1-6-gdi-klass-electro-gasolina-blanco-b442366d-faac-4c8e-83be-dc439c5389c9,Hyundai,IONIQ,16990.0,https://maps.google.com/?q=CTRA.%20GIJON-OVIEDO%2C%20KM%204%20AS-18%20%2C%20N%C2%BA1529%2C%2033010%20GIJON%2C%20ES,141,Prof.,Coche pequeño,Ocasión,5,España,12,88959,2019,Automático,1368.0,5.3,Blanco,BLANCO,Tracción delantera,5,5,4,1075.0,Gasolina,4
5176,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-bd-tecno-4x2-go-gasolina-rojo-16e746cb-2084-419d-84f9-aea75f8a7ad0,Hyundai,TUCSON,17400.0,https://maps.google.com/?q=Pol%C3%ADgono%20As%20G%C3%A1ndaras%2C%20r%C3%BAa%20F%2C%20P%205%2C%2027003%20LUGO%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,27279,2018,Manual,1999.0,7.6,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,4,2323.0,Diésel,5
5177,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-be-klass-4x2-gasolina-blanco-e9f36858-6fa8-43c4-b6e6-e3d8191f9d75,Hyundai,TUCSON,18490.0,https://maps.google.com/?q=TOLEDO%2C%2045001%20TOLEDO%2C%20ES,132,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,70300,2019,Manual,4999.0,7.6,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,8,2546.0,Gasolina,5
5178,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ix35-1-7crdi-comfort-4x2-diesel-gris-70e25ada-7dc2-4b93-8ffe-37b8ff81334e,Hyundai,iX35,9899.0,https://maps.google.com/?q=CALLE%20SIM%C3%93N%20CARPINTERO%2081%20POL%C3%8DGONO%20INDUSTRIAL%20LAS%20QUEMADAS%2C%2C%2014014%20CORDOBA%2C%20ES,114,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,147179,2012,Manual,3982.0,10.5,Gris,Gris,Tracción trasera,5,8,8,1630.0,Gasolina,5
5179,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-bd-klass-4x2-131-gasolina-gris-d688da2d-480f-45e2-918b-9a2c505c009b,Hyundai,TUCSON,14990.0,https://maps.google.com/?q=AUTOV%C3%8DA%20DE%20SALOU%2014%2C%2043006%20TARRAGONA%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,136000,2019,Manual,2996.0,7.6,Gris,Gris claro,Tracción a las cuatro ruedas,5,8,6,2735.0,Gasolina,6
5180,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-i20-1-2-mpi-sle-gasolina-blanco-d2fcc335-768c-4623-af03-9a1872426967,Hyundai,i20,13985.0,https://maps.google.com/?q=C%2F%20RIERA%20DEL%20FONOLLAR%2C%2018%2C%2008830%20SANT%20BOI%20DE%20LLOBREGAT%2C%20ES,84,Prof.,Coche pequeño,Ocasión,5,España,12,9512,2021,Manual,1798.0,6.1,Blanco,Blanco,Tracción trasera,5,7,4,1103.0,Gasolina,8
5181,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-bd-tecno-4x2-gasolina-54b2ee3a-1b30-4b92-bb9a-c640af26530b,Hyundai,TUCSON,22500.0,https://maps.google.com/?q=CTRA%20MURCIA-ALICANTE%20KM%2026%2C%2003300%20ORIHUELA%2C%20ES,132,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,33632,2019,Manual,1368.0,4.9,Blanco,Blanco,Tracción delantera,5,6,4,1305.0,Gasolina,11
5182,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-i20-1-0-tgdi-74kw-klass-100-5p-gasolina-blanco-4d670c97-cfe2-484a-a5be-0eb7487ac73c,Hyundai,i20,16900.0,https://maps.google.com/?q=CTRA.%20GIJON-OVIEDO%2C%20KM%204%20AS-18%20%2C%20N%C2%BA1529%2C%2033010%20GIJON%2C%20ES,101,Prof.,Sedán,Ocasión,5,España,60,17190,2022,Manual,1798.0,6.1,Blanco,BLANCO,Tracción trasera,5,7,4,1103.0,Gasolina,6
5183,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-todoterreno-1-6-tgdi-hev-169kw-style-auto-4wd-230-gasolina-azul-a714e8e8-1242-4a29-ae30-8439cf4ba1a9,Hyundai,TUCSON,37300.0,https://maps.google.com/?q=Calle%20Sta.%20Leticia%2C%20N%C2%BA%201%2C%2030310%20CARTAGENA%2C%20ES,230,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,25466,2021,Automático,1598.0,4.7,Azul,AZUL OSCURO,Tracción delantera,5,6,4,1400.0,Diésel,9
5184,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-0-tgdi-sle-4x2-gasolina-gris-0cb58c46-f047-4a68-9f86-5226738a183a,Hyundai,KONA,17900.0,https://maps.google.com/?q=VALLADOLID%2C%2047001%20VALLADOLID%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,45200,2019,Manual,2993.0,6.4,Gris,Gris,Tracción a las cuatro ruedas,5,8,6,1959.0,Diésel,9
5185,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-crdi-klass-4x2-diesel-gris-034b62fd-0120-4045-b813-0a834f3d7fa0,Hyundai,TUCSON,249001.0,https://maps.google.com/?q=SEVILLA%2C%2041001%20SEVILLA%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,60,74173,2021,Manual,1999.0,6.4,Gris,Gris,Tracción a las cuatro ruedas,5,9,4,1896.0,Diésel,10
5186,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6crdi-sle-4x2-diesel-blanco-ee9a9be9-b978-4e34-af61-73a26abbd0cd,Hyundai,TUCSON,18394.0,https://maps.google.com/?q=CALLE%20SIM%C3%93N%20CARPINTERO%2081%20POL%C3%8DGONO%20INDUSTRIAL%20LAS%20QUEMADAS%2C%2C%2014014%20CORDOBA%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,62110,2020,Manual,2997.0,6.4,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,6,2541.0,Diésel,1
5187,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ioniq-1-6-gdi-hev-tecno-dt-141-5p-gasolina-blanco-6be769ad-ca9f-43f3-89f9-b68b0cdac7eb,Hyundai,IONIQ,172731.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,141,Prof.,Sedán,Ocasión,5,España,12,67968,2019,Automático,1368.0,5.3,Blanco,Blanco,Tracción delantera,5,5,4,1065.0,Gasolina,7
5188,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-0-tgdi-klass-4x2-gasolina-rojo-d203a5ae-d306-4e0e-b4c3-c0d3f84b3c68,Hyundai,KONA,185001.0,https://maps.google.com/?q=CRTA%20N%20-VI%20581%2C7%20ESPIRITU%20SANTO%20(%20FRENTE%20A%20ITV)%2C%2015168%20SADA%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,45067,2021,Manual,2993.0,7.9,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,6,2178.0,Diésel,7
5189,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-7crdi-bd-essence-4x2-diesel-rojo-ac894130-04db-4bca-87df-2552d7437bf3,Hyundai,TUCSON,11480.0,https://maps.google.com/?q=C.%20DINAMARCA%2C%2019%2C%2033010%20OVIEDO%2C%20ES,114,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,168511,2016,Manual,2179.0,5.7,Rojo,Rojo,Tracción a las cuatro ruedas,5,9,4,1685.0,Diésel,7
5190,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6crdi-sle-4x2-diesel-blanco-79f7e88c-bd99-42bf-845e-8dd3116bbd8a,Hyundai,TUCSON,18394.0,https://maps.google.com/?q=C.%20Arroyo%20Total%C3%A1n%2C%2036%2C%2029730%20Rinc%C3%B3n%20de%20la%20Victoria%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,62110,2020,Manual,2997.0,5.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,6,2541.0,Diésel,1
5191,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-sle-2wd-132-5p-gasolina-blanco-777cedf5-9f74-45a3-8067-a29282a6d6a3,Hyundai,TUCSON,159091.0,https://maps.google.com/?q=-%2C%2002001%20ALBACETE%2C%20ES,132,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,103006,2019,Manual,1598.0,5.7,Blanco,Blanco,Tracción delantera,6,6,4,1580.0,Diésel,6
5192,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-i30-1-0-tgdi-klass-120-gasolina-acdf5e08-4776-4ec1-a022-cd90d5903269,Hyundai,i30,20900.0,https://maps.google.com/?q=Poligono%20Ind.%20Las%20Quemadas%20parcela%20n%C2%BA13%2C%2014014%20CORDOBA%2C%20ES,120,Prof.,Coche pequeño,Ocasión,5,España,12,14183,2021,Manual,3982.0,10.5,Blanco,Blanco,Tracción trasera,5,8,8,1630.0,Gasolina,1
5193,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-0-tgdi-sle-4x2-gasolina-gris-a7ccbfc4-0717-42e7-ae3f-64dbb0497954,Hyundai,KONA,17900.0,https://maps.google.com/?q=ALBACETE%2C%2002001%20ALBACETE%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,45200,2019,Manual,1997.0,5.3,Gris,Gris,Tracción delantera,5,6,4,1671.0,Gasolina,9
5194,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-mild-hybrid-n-line-electro-gasolina-blanco-a79ea8db-f788-4964-9bec-13b04f75888a,Hyundai,TUCSON,29918.0,https://maps.google.com/?q=C.%20Arroyo%20Total%C3%A1n%2C%2036%2C%2029730%20Rinc%C3%B3n%20de%20la%20Victoria%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,14606,2022,Manual,2143.0,5.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,4,1745.0,Diésel,11
5195,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-i20-1-0-tgdi-tecno-le-7dct-100-gasolina-4f7373cb-75ab-4582-a402-f9e33085a719,Hyundai,i20,13990.0,https://maps.google.com/?q=AV.%20DE%20AR%C3%93STEGUI%2C%2030%2C%2031009%20PAMPLONA%2C%20ES,99,Prof.,Coche pequeño,Ocasión,5,España,12,23500,2019,Automático,1798.0,6.1,Otros,Otros,Tracción trasera,5,7,4,1103.0,Gasolina,3
5196,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-i20-1-2-fresh-gasolina-blanco-6bbc0236-8724-45da-be6c-0f3261249a1c,Hyundai,i20,10590.0,https://maps.google.com/?q=CTRA.%20GIJON-OVIEDO%2C%20KM%204%20AS-18%20%2C%20N%C2%BA1529%2C%2033010%20GIJON%2C%20ES,84,Prof.,Coche pequeño,Ocasión,5,España,12,43508,2017,Manual,1798.0,6.1,Blanco,BLANCO,Tracción trasera,5,7,4,1103.0,Gasolina,11
5197,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-tecno-4x2-gasolina-amarillo-44141850-983e-4aa7-9a9d-0abe9f8c14b9,Hyundai,TUCSON,19632.0,https://maps.google.com/?q=AVENIDA%20GARC%C3%8DA%20MORATO%2C%20S%2FN%2C%2041001%20SEVILLA%2C%20ES,177,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,55042,2018,Manual,1997.0,7.8,Amarillo,Amarillo,Tracción a las cuatro ruedas,5,8,4,1813.0,Gasolina,7
5198,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-110kw-48v-maxx-150-5p-gasolina-negro-e6d1eb0b-2ce6-4b25-89a1-2fa437882ece,Hyundai,TUCSON,231821.0,https://maps.google.com/?q=Avenida%20Carlos%20Sainz%2C%2023%2C%2028914%20Legan%C3%A9s%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,48124,2021,Manual,1995.0,7.8,Negro,Negro,Tracción a las cuatro ruedas,5,8,4,1745.0,Gasolina,1
5199,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-klass-4x2-gasolina-blanco-680b39ab-db0f-4f8e-8476-9b775e6bebf7,Hyundai,TUCSON,249001.0,https://maps.google.com/?q=Av.%20Carlos%20Sainz%2C%207%2CCiudad%20del%20Autom%C3%B3vil%2C%2028914%20LEGANES%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,48,16164,2022,Manual,1999.0,5.3,Blanco,Blanco,Tracción a las cuatro ruedas,5,9,4,1785.0,Diésel,7
5200,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-todoterreno-1-0-tgdi-klass-2wd-120-5p-gasolina-1ddea4b1-9e4c-46dc-8a88-38a40e5d64e2,Hyundai,KONA,17300.0,https://maps.google.com/?q=BELGRADO%2C%2014-C.%20POL.%20IND.%20CABEZO%20BEAZA%2C%2030353%20CARTAGENA%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,42657,2020,Manual,1.0,4.3,PULSE RED,PULSE RED,Tracción delantera,5,5,3,1091.0,Gasolina,11
5201,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-tecno-4x2-gasolina-amarillo-22f83186-8423-44e8-95a5-b477ba82f24b,Hyundai,TUCSON,19632.0,https://maps.google.com/?q=CALLE%20SIM%C3%93N%20CARPINTERO%2081%20POL%C3%8DGONO%20INDUSTRIAL%20LAS%20QUEMADAS%2C%2C%2014014%20CORDOBA%2C%20ES,177,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,55042,2018,Manual,2993.0,6.9,Amarillo,Amarillo,Tracción a las cuatro ruedas,5,8,6,2115.0,Diésel,7
5202,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-tgdi-klass-4x2-gasolina-blanco-442dd4b3-cdfc-4e24-9136-0dca7497ca75,Hyundai,TUCSON,249001.0,https://maps.google.com/?q=Av.%20Carlos%20Sainz%2C%207%2CCiudad%20del%20Autom%C3%B3vil%2C%2028914%20LEGANES%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,60,16792,2022,Manual,1999.0,5.8,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,4,1841.0,Diésel,8
5203,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-ix20-1-4-cvvt-gls-comfort-gasolina-gris-272c17ca-2fd6-42e9-a21d-63cb030e54ab,Hyundai,iX20,8299.0,https://maps.google.com/?q=AVENIDA%20DE%20DENIA%20(CENTRO%20COMERCIAL%20PLAZA%20MAR%202)%2C%2003016%20ALICANTE%2C%20ES,90,Prof.,Monovolumen,Ocasión,5,España,12,48316,2012,Manual,3982.0,7.826256983240224,Gris,Gris,Tracción a las cuatro ruedas,5,9,8,2245.0,Gasolina,8
5204,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-sle-2wd-132-5p-gasolina-blanco-dec5c771-31a6-4e02-8b41-43785ae76c5e,Hyundai,TUCSON,159091.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,132,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,103006,2019,Manual,2000.0,5.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,9,4,1685.0,Diésel,6
5205,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-0-tgdi-klass-4x2-gasolina-rojo-594efe29-bd8e-42de-b66e-0c9ad1e69c90,Hyundai,KONA,15490.0,https://maps.google.com/?q=.%2C%2046950%20VALENCIA%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,71218,2021,Manual,1997.0,3.4,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,4,2471.0,Diésel,1
5206,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-sle-2wd-132-5p-gasolina-blanco-d0091e52-bad0-4f4e-8388-7adc6cdd5824,Hyundai,TUCSON,159091.0,https://maps.google.com/?q=CIUDAD%20REAL%2C%2013001%20CIUDAD%20REAL%2C%20ES,132,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,103006,2019,Manual,2000.0,5.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,9,4,1685.0,Diésel,6
5207,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-kona-1-0-tgdi-maxx-4x2-gasolina-gris-0a923948-f1e9-427a-9f58-c77ba5b786d3,Hyundai,KONA,16775.0,https://maps.google.com/?q=CARRETERA%20FUENCARRAL%20A%20HORTALEZA%2089%20D%2C%2028050%20MADRID%2C%20ES,120,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,9194,2021,Manual,1084.0,6.1,Gris,Gris,Tracción delantera,5,5,3,1091.0,Gasolina,10
5208,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-bd-tecno-4x2-go-gasolina-rojo-fdd48f6a-9e44-4787-8ccb-c514a01e6102,Hyundai,TUCSON,17400.0,https://maps.google.com/?q=CRTA%20N%20-VI%20581%2C7%20ESPIRITU%20SANTO%20(%20FRENTE%20A%20ITV)%2C%2015168%20SADA%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,27279,2018,Manual,1956.0,4.5,Rojo,Rojo,Tracción delantera,5,6,4,1395.0,Diésel,5
5209,2023-11-17,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6-gdi-bd-tecno-4x2-go-gasolina-rojo-68ec69d3-907e-4de5-a4b0-52c0b2cbaf5d,Hyundai,TUCSON,17400.0,https://maps.google.com/?q=R%C3%BAa%20de%20Amio%2C%20116%2C%2015890%20Santiago%20de%20Compostela%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,27279,2018,Manual,2143.0,5.7,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,4,1745.0,Diésel,5
